SchemaName,TableName,column_id,ColumnName,DataType,max_length,precision,scale,is_nullable,is_identity,is_computed,DefaultDefinition
----------,---------,---------,----------,--------,----------,---------,-----,-----------,-----------,-----------,-----------------
aap,AnnualAuditorAllocation,1,AnnualAuditorAllocationId,int,4,10,0,0,1,0,NULL
aap,AnnualAuditorAllocation,2,AnnualAuditResourceAllocationId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,3,AssignManagerId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,4,AnnualAuditPlanId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,5,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,6,ProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,7,SubProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,8,ProjectId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,9,ProjectName,nvarchar,300,0,0,1,0,0,NULL
aap,AnnualAuditorAllocation,10,ZoneId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,11,ZoneName,nvarchar,300,0,0,1,0,0,NULL
aap,AnnualAuditorAllocation,12,AuditTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,13,AuditTypeName,nvarchar,300,0,0,1,0,0,NULL
aap,AnnualAuditorAllocation,14,ReportTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,15,ReportTypeName,nvarchar,300,0,0,1,0,0,NULL
aap,AnnualAuditorAllocation,16,RiskTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,17,RiskTypeName,nvarchar,300,0,0,1,0,0,NULL
aap,AnnualAuditorAllocation,18,RiskTypeCode,nvarchar,300,0,0,1,0,0,NULL
aap,AnnualAuditorAllocation,19,ColorCode,nvarchar,300,0,0,1,0,0,NULL
aap,AnnualAuditorAllocation,20,AuditorSpot,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,21,AllocatedSpot,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,22,YearMandays,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,23,DoneSpot,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,24,LeftSpot,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,25,AppUserId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,26,AuditorPin,nvarchar,300,0,0,1,0,0,NULL
aap,AnnualAuditorAllocation,27,AuditorName,nvarchar,300,0,0,1,0,0,NULL
aap,AnnualAuditorAllocation,28,AuditPlanYear,int,4,10,0,1,0,0,NULL
aap,AnnualAuditorAllocation,29,CreatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditorAllocation,30,IsDeleted,bit,1,1,0,1,0,0,((0))
aap,AnnualAuditorAllocation,31,ZoneDisplayOrder,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,1,AnnualAuditPlanId,int,4,10,0,0,1,0,NULL
aap,AnnualAuditPlan,2,AnnualAuditPlanYear,int,4,10,0,0,0,0,NULL
aap,AnnualAuditPlan,3,AuditPlanYears,varchar,15,0,0,1,0,0,NULL
aap,AnnualAuditPlan,4,AuditPlanFromDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlan,5,AuditPlanToDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlan,6,IsCurrent,bit,1,1,0,0,0,0,((0))
aap,AnnualAuditPlan,7,AnnualAuditPlanName,varchar,-1,0,0,1,0,0,NULL
aap,AnnualAuditPlan,8,ParentAnnualAuditPlanId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,9,VersionCode,varchar,50,0,0,1,0,0,NULL
aap,AnnualAuditPlan,10,AnnualAuditPlanVersion,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,11,AnnualAuditPlanStageId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,12,AssigneeName,nvarchar,500,0,0,1,0,0,NULL
aap,AnnualAuditPlan,13,AssigneePin,nvarchar,100,0,0,1,0,0,NULL
aap,AnnualAuditPlan,14,IsActive,bit,1,1,0,0,0,0,NULL
aap,AnnualAuditPlan,15,AuditPlannerId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,16,RecommandedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,17,RecommandedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlan,18,ApprovedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,19,ApprovedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlan,20,CreatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,21,CreatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlan,22,UpdatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,23,UpdatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlan,24,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditPlan,25,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,26,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlan,27,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
aap,AnnualAuditPlan,28,AuditPlanStatusId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlan,29,WorkflowProcessDetailId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,1,AnnualAuditPlanCapacityId,int,4,10,0,0,1,0,NULL
aap,AnnualAuditPlanCapacity,2,AnnualAuditPlanId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditPlanCapacity,3,FieldVisitResource,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,4,FieldVisitPersonDay,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,5,FieldVisitPercent,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,6,ReportWritingResource,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,7,ReportWritingPersonDay,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,8,ReportWritingPercent,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,9,IsActive,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,10,CreatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,11,CreatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlanCapacity,12,UpdatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,13,UpdatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlanCapacity,14,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,15,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanCapacity,16,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlanCapacity,17,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
aap,AnnualAuditPlanGroup,1,AnnualAuditPlanGroupId,int,4,10,0,0,1,0,NULL
aap,AnnualAuditPlanGroup,2,AnnualAuditPlanId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditPlanGroup,3,ProgrammeGroupId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditPlanGroup,4,CreatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanGroup,5,CreatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlanGroup,6,UpdatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanGroup,7,UpdatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlanGroup,8,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditPlanGroup,9,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanGroup,10,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlanGroup,11,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
aap,AnnualAuditPlanGroup,12,AuditPlanStatusId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanGroup,13,WorkflowProcessDetailId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanGroup,14,AnnualAuditPlanStageId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanStage,1,AnnualAuditPlanStageId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditPlanStage,2,AnnualAuditPlanStatusId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditPlanStage,3,StageName,varchar,75,0,0,0,0,0,NULL
aap,AnnualAuditPlanStage,4,IsActive,bit,1,1,0,0,0,0,NULL
aap,AnnualAuditPlanStage,5,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditPlanStage,6,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanStage,7,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditPlanStatus,1,AnnualAuditPlanStatusId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditPlanStatus,2,StatusName,varchar,100,0,0,1,0,0,NULL
aap,AnnualAuditPlanStatus,3,IsActive,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditPlanStatus,4,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditPlanStatus,5,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditPlanStatus,6,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditResourceAllocation,1,AnnualAuditResourceAllocationId,int,4,10,0,0,1,0,NULL
aap,AnnualAuditResourceAllocation,2,AnnualAuditPlanId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditResourceAllocation,3,AuditPlanYear,int,4,10,0,0,0,0,NULL
aap,AnnualAuditResourceAllocation,4,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,5,ProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,6,SubProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,7,ProjectId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,8,AuditCategoryId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,9,AuditTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,10,ReportTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,11,RiskTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,12,ZoneId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,13,AssignManagerId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,14,CYTotalSpot,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,15,CYTargetedSpot,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,16,AllocatedSpot,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,17,Personnel,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,18,CreateBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,19,CreateDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditResourceAllocation,20,UpdatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,21,UpdatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditResourceAllocation,22,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,23,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditResourceAllocation,24,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditResourceAllocation,25,DeletedReson,varchar,500,0,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,1,AnnualAuditTargetNonRiskBaseId,int,4,10,0,0,1,0,NULL
aap,AnnualAuditTargetNonRiskBase,2,AnnualAuditPlanId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,3,AnnualAuditPlanYear,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,4,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,5,ProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,6,SubProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,7,ProjectId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,8,AuditCategoryId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,9,AuditTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,10,TotalSpotPY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,11,TargetedSpotPY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,12,AchivedSpotPY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,13,SystemSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,14,ProgrammeSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,15,DeviationSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,16,TargetedSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,17,AchivedSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,18,ExpexctedWeightCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,19,IsActive,bit,1,1,0,0,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,20,VersionNo,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,21,VersionCode,varchar,15,0,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,22,CreatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,23,CreatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,24,UpdatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,25,UpdatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,26,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,27,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,28,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTargetNonRiskBase,29,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,1,AnnualAuditTargetRiskBaseId,int,4,10,0,0,1,0,NULL
aap,AnnualAuditTargetRiskBase,2,AnnualAuditPlanId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTargetRiskBase,3,AnnualAuditPlanYear,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTargetRiskBase,4,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,5,ProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,6,SubProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,7,ProjectId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTargetRiskBase,8,AuditCategoryId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,9,AuditTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,10,ReportTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,11,RiskTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,12,TotalSpotPY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,13,TargetedSpotPY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,14,AchivedSpotPY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,15,SystemSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,16,ProgrammeSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,17,DeviationSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,18,TargetedSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,19,AchivedSpotCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,20,ExpexctedWeightCY,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,21,IsActive,bit,1,1,0,0,0,0,NULL
aap,AnnualAuditTargetRiskBase,22,VersionNo,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,23,VersionCode,varchar,10,0,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,24,CreatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,25,CreatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,26,UpdatedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,27,UpdatedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,28,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,29,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,30,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTargetRiskBase,31,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,1,AnnualAuditTimeAllocationNonRiskBaseId,int,4,10,0,0,1,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,2,AnnualAuditPlanId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,3,AnnualAuditPlanYear,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,4,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,5,ProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,6,SubProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,7,ProjectId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,8,AuditCategoryId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,9,AuditTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,10,ReportTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,11,RiskTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,12,FieldVisitResource,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,13,FieldVisitDays,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,14,FieldVisitPersonDays,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,15,ReportWriteResource,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,16,ReportWriteDay,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,17,ReportWritePersonDays,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,18,PersonDays,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,19,IsActive,bit,1,1,0,0,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,20,CreateBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,21,CreateDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,22,ModifyBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,23,ModifyDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,24,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,25,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationNonRiskBase,26,DeletedOn,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,1,AnnualAuditTimeAllocationRiskBaseId,int,4,10,0,0,1,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,2,AnnualAuditPlanId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,3,AnnualAuditPlanYear,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,4,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,5,ProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,6,SubProgrammeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,7,ProjectId,int,4,10,0,0,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,8,AuditCategoryId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,9,AuditTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,10,ReportTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,11,RiskTypeId,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,12,FieldVisitResource,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,13,FieldVisitDays,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,14,FieldVisitPersonDays,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,15,ReportWriteResource,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,16,ReportWriteDay,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,17,ReportWritePersonDays,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,18,PersonDays,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,19,IsActive,bit,1,1,0,0,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,20,CreateBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,21,CreateDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,22,ModifyBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,23,ModifyDate,datetime,8,23,3,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,24,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,25,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AnnualAuditTimeAllocationRiskBase,26,DeletedOn,datetime,8,23,3,1,0,0,NULL
aap,AuditCapacityPlan,1,AuditCapacityPlanId,int,4,10,0,0,1,0,NULL
aap,AuditCapacityPlan,2,AnualAuditPlanId,int,4,10,0,0,0,0,NULL
aap,AuditCapacityPlan,3,AuditPlanYear,int,4,10,0,0,0,0,NULL
aap,AuditCapacityPlan,4,FieldVisitResource,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,5,FieldVisitPersonDay,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,6,FieldVisitPercent,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,7,FieldVisitCapacity,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,8,FieldVisitCapacityActual,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,9,ReportWritingResource,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,10,ReportWritingPersonDay,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,11,ReportWritingPercent,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,12,ReportWritingCapacity,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,13,ReportWritingCingpacityActual,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,14,TotalCapacity,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,15,AuditPlanStatusId,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,16,AuditPlanStatusName,varchar,100,0,0,1,0,0,NULL
aap,AuditCapacityPlan,17,IsActive,bit,1,1,0,1,0,0,NULL
aap,AuditCapacityPlan,18,CreatedBy,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,19,CreatedDate,datetime,8,23,3,1,0,0,NULL
aap,AuditCapacityPlan,20,UpdatedBy,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,21,UpdatedDate,datetime,8,23,3,1,0,0,NULL
aap,AuditCapacityPlan,22,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AuditCapacityPlan,23,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AuditCapacityPlan,24,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AuditCapacityPlan,25,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
aap,AuditPlanManager,1,AuditPlanUserId,int,4,10,0,0,1,0,NULL
aap,AuditPlanManager,2,AnnualAuditPlanId,int,4,10,0,0,0,0,NULL
aap,AuditPlanManager,3,AppUserId,int,4,10,0,0,0,0,NULL
aap,AuditPlanManager,4,PIN,nvarchar,40,0,0,1,0,0,NULL
aap,AuditPlanManager,5,FullName,nvarchar,300,0,0,1,0,0,NULL
aap,AuditPlanManager,6,IsActive,bit,1,1,0,0,0,0,NULL
aap,AuditPlanManager,7,CreatedBy,int,4,10,0,1,0,0,NULL
aap,AuditPlanManager,8,CreatedDate,datetime,8,23,3,1,0,0,NULL
aap,AuditPlanManager,9,UpdatedBy,int,4,10,0,1,0,0,NULL
aap,AuditPlanManager,10,UpdatedDate,datetime,8,23,3,1,0,0,NULL
aap,AuditPlanManager,11,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AuditPlanManager,12,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AuditPlanManager,13,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AuditPlanManager,14,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
aap,AuditPlanManager,15,EmailAddress,nvarchar,100,0,0,1,0,0,NULL
aap,AuditPlanParameter,1,SettingsId,int,4,10,0,0,0,0,NULL
aap,AuditPlanParameter,2,CalendarYear,int,4,10,0,0,0,0,NULL
aap,AuditPlanParameter,3,AuditPlanYear,int,4,10,0,0,0,0,NULL
aap,AuditPlanParameter,4,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AuditPlanParameter,5,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AuditPlanParameter,6,DeletedDate,datetime,8,23,3,1,0,0,NULL
aap,AuditPlanStatus,1,AuditPlanStatusId,int,4,10,0,0,0,0,NULL
aap,AuditPlanStatus,2,AuditPlanStatusName,varchar,100,0,0,1,0,0,NULL
aap,AuditPlanStatus,3,IsActive,bit,1,1,0,1,0,0,NULL
aap,AuditPlanStatus,4,IsDeleted,bit,1,1,0,1,0,0,NULL
aap,AuditPlanStatus,5,DeletedBy,int,4,10,0,1,0,0,NULL
aap,AuditPlanStatus,6,DeletedDate,datetime,8,23,3,1,0,0,NULL
